,Reference,Tagged Entity,Class,Start position,End position,ToposText ID
1160,urn:cts:latinLit:phi0978.phi001:4.21.1,Eretria,['place'],975,982,https://topostext.org/place/384238PEre
1161,urn:cts:latinLit:phi0978.phi001:4.21.1,Carystus,['place'],984,992,https://topostext.org/place/380244PKar
1162,urn:cts:latinLit:phi0978.phi001:4.21.1,Artemisium,['place'],1008,1018,https://topostext.org/place/390232SArt
1163,urn:cts:latinLit:phi0978.phi001:4.21.1,Arethusa,['place'],1050,1058,https://topostext.org/place/385236WAre
1164,urn:cts:latinLit:phi0978.phi001:4.21.1,Lelantos,['place'],1070,1078,https://topostext.org/place/383238WLel
1165,urn:cts:latinLit:phi0978.phi001:4.21.1,Carystus,['place'],1173,1181,https://topostext.org/place/380244PKar
1166,urn:cts:latinLit:phi0978.phi001:4.21.1,Macris,,1239,1245,https://topostext.org/people/2126
1167,urn:cts:latinLit:phi0978.phi001:4.21.1,Dionysius,,1264,1273,https://topostext.org/people/13045
1168,urn:cts:latinLit:phi0978.phi001:4.21.1,Ephorus,,1278,1285,https://topostext.org/people/225
1169,urn:cts:latinLit:phi0978.phi001:4.21.1,Aristides,,1300,1309,https://topostext.org/people/13082
1170,urn:cts:latinLit:phi0978.phi001:4.21.1,Macra,,1311,1316,https://topostext.org/people/3203
1171,urn:cts:latinLit:phi0978.phi001:4.21.1,Callidemus,,1327,1337,https://topostext.org/people/15267
1172,urn:cts:latinLit:phi0978.phi001:4.21.1,Menaechmus,,1395,1405,https://topostext.org/people/15039
1173,urn:cts:latinLit:phi0978.phi001:4.21.1,Asopis,,1484,1490,https://topostext.org/people/4028
1174,urn:cts:latinLit:phi0978.phi001:4.22.1,Euboea,['place'],31,37,https://topostext.org/place/385239IEub
1175,urn:cts:latinLit:phi0978.phi001:4.22.1,Myrtoan,['demonym'],54,61,https://topostext.org/place/370240WMyr
1176,urn:cts:latinLit:phi0978.phi001:4.22.1,Aegila,['place'],154,160,https://topostext.org/place/366225SAig
1177,urn:cts:latinLit:phi0978.phi001:4.22.1,Geraistos,['place'],190,199,https://topostext.org/place/380245HGer
1178,urn:cts:latinLit:phi0978.phi001:4.22.1,Cyclades,['place'],208,216,https://topostext.org/place/372248RKyk
1179,urn:cts:latinLit:phi0978.phi001:4.22.1,Delos,['place'],243,248,https://topostext.org/place/374253PDel
1180,urn:cts:latinLit:phi0978.phi001:4.22.1,Andros,['place'],334,340,https://topostext.org/place/378248PAnd
1181,urn:cts:latinLit:phi0978.phi001:4.22.1,Geraistos,['place'],384,393,https://topostext.org/place/380245HGer
1182,urn:cts:latinLit:phi0978.phi001:4.22.1,Ceos,['place'],414,418,https://topostext.org/place/376243IKeo
1183,urn:cts:latinLit:phi0978.phi001:4.22.1,Myrsilus,,432,440,https://topostext.org/people/14487
1184,urn:cts:latinLit:phi0978.phi001:4.22.1,Callimachus,,521,532,https://topostext.org/people/219
1185,urn:cts:latinLit:phi0978.phi001:4.22.1,Lasia,,542,547,https://topostext.org/people/6597
1186,urn:cts:latinLit:phi0978.phi001:4.22.1,Hydrussa,,576,584,https://topostext.org/people/7778
1187,urn:cts:latinLit:phi0978.phi001:4.22.1,Andros,['place'],673,679,https://topostext.org/place/378248PAnd
1188,urn:cts:latinLit:phi0978.phi001:4.22.1,Delos,['place'],700,705,https://topostext.org/place/374253PDel
1189,urn:cts:latinLit:phi0978.phi001:4.22.1,Tenos,['place'],710,715,https://topostext.org/place/375252PTen
1190,urn:cts:latinLit:phi0978.phi001:4.22.1,Aristotle,,787,796,https://topostext.org/people/46
1191,urn:cts:latinLit:phi0978.phi001:4.22.1,Hydrussa,,830,838,https://topostext.org/people/7778
1192,urn:cts:latinLit:phi0978.phi001:4.22.1,Ophiussa,,907,915,https://topostext.org/people/6731
1193,urn:cts:latinLit:phi0978.phi001:4.22.1,Myconos,['place'],940,947,https://topostext.org/place/374253PMyk
1194,urn:cts:latinLit:phi0978.phi001:4.22.1,Delos,['place'],993,998,https://topostext.org/place/374253PDel
1195,urn:cts:latinLit:phi0978.phi001:4.22.1,Siphnos,['place'],1014,1021,https://topostext.org/place/370247PSip
1196,urn:cts:latinLit:phi0978.phi001:4.22.1,Acis,,1051,1055,https://topostext.org/people/2978
1197,urn:cts:latinLit:phi0978.phi001:4.22.1,Seriphos,['place'],1094,1102,https://topostext.org/place/372245PSer
1198,urn:cts:latinLit:phi0978.phi001:4.22.1,Prepesinthus,['place'],1129,1141,https://topostext.org/place/370250IPre
1199,urn:cts:latinLit:phi0978.phi001:4.22.1,Cythnos,['place'],1143,1150,https://topostext.org/place/374244PKyt
1200,urn:cts:latinLit:phi0978.phi001:4.22.1,Cyclades,['place'],1195,1203,https://topostext.org/place/372248RKyk
1201,urn:cts:latinLit:phi0978.phi001:4.22.1,Delos,['place'],1243,1248,https://topostext.org/place/374253PDel
1202,urn:cts:latinLit:phi0978.phi001:4.22.1,temple,['place'],1275,1281,https://topostext.org/place/374253SSan
1203,urn:cts:latinLit:phi0978.phi001:4.22.1,Apollo,,1285,1291,https://topostext.org/people/2
1204,urn:cts:latinLit:phi0978.phi001:4.22.1,Varro,,1466,1471,https://topostext.org/people/10949
1205,urn:cts:latinLit:phi0978.phi001:4.22.1,Mucianus,,1473,1481,https://topostext.org/people/1246
1206,urn:cts:latinLit:phi0978.phi001:4.22.1,Aristotle,,1542,1551,https://topostext.org/people/46
1207,urn:cts:latinLit:phi0978.phi001:4.22.1,Aglaosthenes,,1680,1692,https://topostext.org/people/14845
1208,urn:cts:latinLit:phi0978.phi001:4.22.1,Cynthia,,1724,1731,https://topostext.org/people/3572
1209,urn:cts:latinLit:phi0978.phi001:4.22.1,Ortygia,,1747,1754,https://topostext.org/people/3650
1210,urn:cts:latinLit:phi0978.phi001:4.22.1,Asteria,,1756,1763,https://topostext.org/people/2083
1211,urn:cts:latinLit:phi0978.phi001:4.22.1,Cynthus,['place'],1915,1922,https://topostext.org/place/374253LKyn
1212,urn:cts:latinLit:phi0978.phi001:4.22.2,Rhene,['place'],33,38,https://topostext.org/place/374252PRhe
1213,urn:cts:latinLit:phi0978.phi001:4.22.2,Anticlides,,46,56,https://topostext.org/people/4067
1214,urn:cts:latinLit:phi0978.phi001:4.22.2,Scyros,['place'],115,121,https://topostext.org/place/389246PSky
1215,urn:cts:latinLit:phi0978.phi001:4.22.2,Mucianus,,198,206,https://topostext.org/people/1246
1216,urn:cts:latinLit:phi0978.phi001:4.22.2,Oliaros,['place'],212,219,https://topostext.org/place/370250IOli
1217,urn:cts:latinLit:phi0978.phi001:4.22.2,Paros,['place'],225,230,https://topostext.org/place/371252PPar
1218,urn:cts:latinLit:phi0978.phi001:4.22.2,Delos,['place'],275,280,https://topostext.org/place/374253PDel
1219,urn:cts:latinLit:phi0978.phi001:4.22.2,Naxos,['place'],434,439,https://topostext.org/place/371255INax
1220,urn:cts:latinLit:phi0978.phi001:4.22.2,Delos,['place'],505,510,https://topostext.org/place/374253PDel
1221,urn:cts:latinLit:phi0978.phi001:4.22.2,Naxos,['place'],512,517,https://topostext.org/place/371255INax
1222,urn:cts:latinLit:phi0978.phi001:4.22.2,Dionysias,,568,577,https://topostext.org/people/4509
1223,urn:cts:latinLit:phi0978.phi001:4.22.2,Paros,['place'],761,766,https://topostext.org/place/371252PPar
1224,urn:cts:latinLit:phi0978.phi001:4.23.1,Cyclades,['place'],80,88,https://topostext.org/place/372248RKyk
1225,urn:cts:latinLit:phi0978.phi001:4.23.1,Sporades,,119,127,https://topostext.org/people/12181
1226,urn:cts:latinLit:phi0978.phi001:4.23.1,Helene,['place'],140,146,https://topostext.org/place/377241IHel
1227,urn:cts:latinLit:phi0978.phi001:4.23.1,Phacussa,['place'],148,156,https://topostext.org/place/369256IPha
1228,urn:cts:latinLit:phi0978.phi001:4.23.1,Nicasia,['place'],158,165,https://topostext.org/place/371257INik
1229,urn:cts:latinLit:phi0978.phi001:4.23.1,Schinussa,['place'],167,176,https://topostext.org/place/368258ISch
1230,urn:cts:latinLit:phi0978.phi001:4.23.1,Pholegandros,['place'],178,190,https://topostext.org/place/366249PPho
1231,urn:cts:latinLit:phi0978.phi001:4.23.1,Naxos,['place'],238,243,https://topostext.org/place/371255INax
1232,urn:cts:latinLit:phi0978.phi001:4.23.1,Icaros,['place'],245,251,https://topostext.org/place/378263IIka
1233,urn:cts:latinLit:phi0978.phi001:4.23.1,Delos,['place'],522,527,https://topostext.org/place/374253PDel
1234,urn:cts:latinLit:phi0978.phi001:4.23.1,Samos,['place'],564,569,https://topostext.org/place/377269PSam
1235,urn:cts:latinLit:phi0978.phi001:4.23.1,Euboea,['place'],579,585,https://topostext.org/place/385239IEub
1236,urn:cts:latinLit:phi0978.phi001:4.23.1,Andros,['place'],590,596,https://topostext.org/place/378248PAnd
1237,urn:cts:latinLit:phi0978.phi001:4.23.1,Icaros,['place'],654,660,https://topostext.org/place/378263IIka
1238,urn:cts:latinLit:phi0978.phi001:4.23.1,Geraistos,['place'],664,673,https://topostext.org/place/380245HGer
1239,urn:cts:latinLit:phi0978.phi001:4.23.2,Scyros,['place'],148,154,https://topostext.org/place/389246PSky
1240,urn:cts:latinLit:phi0978.phi001:4.23.2,Ios,['place'],168,171,https://topostext.org/place/367253PIos
1241,urn:cts:latinLit:phi0978.phi001:4.23.2,Naxos,['place'],201,206,https://topostext.org/place/371255INax
1242,urn:cts:latinLit:phi0978.phi001:4.23.2,tomb,['place'],248,252,https://topostext.org/place/368253FPsa
1243,urn:cts:latinLit:phi0978.phi001:4.23.2,Homer,,262,267,https://topostext.org/people/9
1244,urn:cts:latinLit:phi0978.phi001:4.23.2,Gyara,['place'],379,384,https://topostext.org/place/376247IGya
1245,urn:cts:latinLit:phi0978.phi001:4.23.2,Andros,['place'],481,487,https://topostext.org/place/378248PAnd
1246,urn:cts:latinLit:phi0978.phi001:4.23.2,Gyara,['place'],534,539,https://topostext.org/place/376247IGya
1247,urn:cts:latinLit:phi0978.phi001:4.23.2,Syrnos,['place'],543,549,https://topostext.org/place/363267ISyr
1248,urn:cts:latinLit:phi0978.phi001:4.23.2,Cynaethus,,556,565,https://topostext.org/people/6405
1249,urn:cts:latinLit:phi0978.phi001:4.23.2,Telos,['place'],567,572,https://topostext.org/place/365273PTel
1250,urn:cts:latinLit:phi0978.phi001:4.23.2,Callimachus,,605,616,https://topostext.org/people/219
1251,urn:cts:latinLit:phi0978.phi001:4.23.2,Donusa,['place'],635,641,https://topostext.org/place/373258IDon
1252,urn:cts:latinLit:phi0978.phi001:4.23.2,Patmos,['place'],643,649,https://topostext.org/place/373265IPat
1253,urn:cts:latinLit:phi0978.phi001:4.23.2,Corassiae,['place'],686,695,https://topostext.org/place/376265IKor
1254,urn:cts:latinLit:phi0978.phi001:4.23.2,Lebinthus,['place'],697,706,https://topostext.org/place/370265ILeb
1255,urn:cts:latinLit:phi0978.phi001:4.23.2,Leros,['place'],708,713,https://topostext.org/place/372269PLer
1256,urn:cts:latinLit:phi0978.phi001:4.23.2,Cinara,['place'],715,721,https://topostext.org/place/368263IKin
1257,urn:cts:latinLit:phi0978.phi001:4.23.2,Sicinus,['place'],723,730,https://topostext.org/place/367251PSik
1258,urn:cts:latinLit:phi0978.phi001:4.23.2,Hieracia,['place'],755,763,https://topostext.org/place/368238IHie
1259,urn:cts:latinLit:phi0978.phi001:4.23.2,Casos,['place'],783,788,https://topostext.org/place/354269PKas
1260,urn:cts:latinLit:phi0978.phi001:4.23.2,Cimolus,['place'],815,822,https://topostext.org/place/368246IKim
1261,urn:cts:latinLit:phi0978.phi001:4.23.2,Melos,['place'],842,847,https://topostext.org/place/367244PMel
1262,urn:cts:latinLit:phi0978.phi001:4.23.2,Aristides,,888,897,https://topostext.org/people/13082
1263,urn:cts:latinLit:phi0978.phi001:4.23.2,Aristotle,,913,922,https://topostext.org/people/46
1264,urn:cts:latinLit:phi0978.phi001:4.23.2,Callimachus,,933,944,https://topostext.org/people/219
1265,urn:cts:latinLit:phi0978.phi001:4.23.2,Heraclides,,959,969,https://topostext.org/people/268
1266,urn:cts:latinLit:phi0978.phi001:4.23.2,Buporthmus,,1057,1067,https://topostext.org/people/6306
1267,urn:cts:latinLit:phi0978.phi001:4.23.2,Amorgos,['place'],1155,1162,https://topostext.org/place/368259IAmo
1268,urn:cts:latinLit:phi0978.phi001:4.23.2,Polyaegos,['place'],1164,1173,https://topostext.org/place/368246IPol
1269,urn:cts:latinLit:phi0978.phi001:4.23.2,Thera,['place'],1187,1192,https://topostext.org/place/364255PThe
1270,urn:cts:latinLit:phi0978.phi001:4.23.2,Calliste,,1203,1211,https://topostext.org/people/4908
1271,urn:cts:latinLit:phi0978.phi001:4.23.2,Therasia,['place'],1293,1301,https://topostext.org/place/365253IThe
1272,urn:cts:latinLit:phi0978.phi001:4.23.2,Automate,['place'],1354,1362,https://topostext.org/place/363253IHie
1273,urn:cts:latinLit:phi0978.phi001:4.23.2,Hiera,['place'],1376,1381,https://topostext.org/place/363253IHie
1274,urn:cts:latinLit:phi0978.phi001:4.23.2,Thia,['place'],1387,1391,https://topostext.org/place/363253IHie
1275,urn:cts:latinLit:phi0978.phi001:4.23.2,Ios,['place'],1470,1473,https://topostext.org/place/367253PIos
1276,urn:cts:latinLit:phi0978.phi001:4.23.2,Thera,['place'],1490,1495,https://topostext.org/place/364255PThe
1277,urn:cts:latinLit:phi0978.phi001:4.23.3,Lea,['place'],31,34,https://topostext.org/place/369262ILei
1278,urn:cts:latinLit:phi0978.phi001:4.23.3,Ascania,['place'],36,43,https://topostext.org/place/362252IAsc
1279,urn:cts:latinLit:phi0978.phi001:4.23.3,Anaphe,['place'],45,51,https://topostext.org/place/364258PAna
1280,urn:cts:latinLit:phi0978.phi001:4.23.3,Hippuris,['place'],53,61,https://topostext.org/place/363258IHip
1281,urn:cts:latinLit:phi0978.phi001:4.23.3,Astypalaea,['place'],67,77,https://topostext.org/place/365264PAst
1282,urn:cts:latinLit:phi0978.phi001:4.23.3,Cadistus,['place'],172,180,https://topostext.org/place/353258LKad
1283,urn:cts:latinLit:phi0978.phi001:4.23.3,Crete,['place'],185,190,https://topostext.org/place/352252IKre
1284,urn:cts:latinLit:phi0978.phi001:4.23.3,Astypalaea,['place'],197,207,https://topostext.org/place/365264PAst
1285,urn:cts:latinLit:phi0978.phi001:4.23.3,Platea,['place'],209,215,https://topostext.org/place/355265IPla
1286,urn:cts:latinLit:phi0978.phi001:4.23.3,Caminia,['place'],244,251,https://topostext.org/place/359268IKam
1287,urn:cts:latinLit:phi0978.phi001:4.23.3,Tragaea,['place'],330,337,https://topostext.org/place/373268ITra
1288,urn:cts:latinLit:phi0978.phi001:4.23.3,Pharmacussa,['place'],339,350,https://topostext.org/place/373273IPha
1289,urn:cts:latinLit:phi0978.phi001:4.23.3,Chalcia,['place'],363,370,https://topostext.org/place/362276ICha
1290,urn:cts:latinLit:phi0978.phi001:4.23.3,Calymna,['place'],372,379,https://topostext.org/place/370270IKal
1291,urn:cts:latinLit:phi0978.phi001:4.23.3,Coos,['place'],401,405,https://topostext.org/place/369273PKos
1292,urn:cts:latinLit:phi0978.phi001:4.23.3,Eulimna,['place'],407,414,https://topostext.org/place/363277IEul
1293,urn:cts:latinLit:phi0978.phi001:4.23.3,Carpathus,['place'],465,474,https://topostext.org/place/356271IKar
1294,urn:cts:latinLit:phi0978.phi001:4.23.3,Carpathian,['demonym'],508,518,https://topostext.org/place/356271IKar
1295,urn:cts:latinLit:phi0978.phi001:4.23.3,Rhodes,['place'],547,553,https://topostext.org/place/364282IRho
1296,urn:cts:latinLit:phi0978.phi001:4.23.3,Carpathus,['place'],617,626,https://topostext.org/place/356271IKar
1297,urn:cts:latinLit:phi0978.phi001:4.23.3,Casus,['place'],630,635,https://topostext.org/place/354269PKas
1298,urn:cts:latinLit:phi0978.phi001:4.23.3,Casus,['place'],661,666,https://topostext.org/place/354269PKas
1299,urn:cts:latinLit:phi0978.phi001:4.23.3,Sammonium,['place'],670,679,https://topostext.org/place/353263LSam
1300,urn:cts:latinLit:phi0978.phi001:4.23.3,Crete,['place'],699,704,https://topostext.org/place/352252IKre
1301,urn:cts:latinLit:phi0978.phi001:4.23.3,Euripus,['place'],721,728,https://topostext.org/place/385236WEur
1302,urn:cts:latinLit:phi0978.phi001:4.23.3,Euboea,['place'],732,738,https://topostext.org/place/385239IEub
1303,urn:cts:latinLit:phi0978.phi001:4.23.3,Petaliae,['place'],800,808,https://topostext.org/place/380243IPet
1304,urn:cts:latinLit:phi0978.phi001:4.23.3,Atalante,['place'],830,838,https://topostext.org/place/388233IAta
1305,urn:cts:latinLit:phi0978.phi001:4.23.3,Cyclades,['place'],844,852,https://topostext.org/place/372248RKyk
1306,urn:cts:latinLit:phi0978.phi001:4.23.3,Sporades,,861,869,https://topostext.org/people/12181
1307,urn:cts:latinLit:phi0978.phi001:4.23.3,Icarian,['demonym'],923,930,https://topostext.org/place/375263WIka
1308,urn:cts:latinLit:phi0978.phi001:4.23.3,Attic,['demonym'],955,960,https://topostext.org/place/379239RAtt
1309,urn:cts:latinLit:phi0978.phi001:4.23.3,Myrtoan Sea,['place'],975,986,https://topostext.org/place/370240WMyr
1310,urn:cts:latinLit:phi0978.phi001:4.23.3,Aegean,['place'],1008,1014,https://topostext.org/place/381253WAeg
1311,urn:cts:latinLit:phi0978.phi001:4.23.3,Cretan,['demonym'],1040,1046,https://topostext.org/place/352252IKre
1312,urn:cts:latinLit:phi0978.phi001:4.23.3,Carpathian,['demonym'],1051,1061,https://topostext.org/place/356271IKar
1313,urn:cts:latinLit:phi0978.phi001:4.23.4,Gulf of Pagasa,['place'],14,28,https://topostext.org/place/393230WPag
1314,urn:cts:latinLit:phi0978.phi001:4.23.4,Euthia,['place'],48,54,https://topostext.org/place/393233IEut
1315,urn:cts:latinLit:phi0978.phi001:4.23.4,Cicynethus,['place'],56,66,https://topostext.org/place/392231ICic
1316,urn:cts:latinLit:phi0978.phi001:4.23.4,Scyros,['place'],68,74,https://topostext.org/place/389246PSky
1317,urn:cts:latinLit:phi0978.phi001:4.23.4,Cyclades,['place'],130,138,https://topostext.org/place/372248RKyk
1318,urn:cts:latinLit:phi0978.phi001:4.23.4,Sporades,,143,151,https://topostext.org/people/12181
1319,urn:cts:latinLit:phi0978.phi001:4.23.4,Scandila,['place'],166,174,https://topostext.org/place/391241ISca
1320,urn:cts:latinLit:phi0978.phi001:4.23.4,Gulf of Thermae,['place'],180,195,https://topostext.org/place/404228WThe
1321,urn:cts:latinLit:phi0978.phi001:4.23.4,Eudemia,['place'],216,223,https://topostext.org/place/393238IEud
1322,urn:cts:latinLit:phi0978.phi001:4.23.4,Nea,,229,232,https://topostext.org/people/5130
1323,urn:cts:latinLit:phi0978.phi001:4.23.4,Minerva,,258,265,https://topostext.org/people/11
1324,urn:cts:latinLit:phi0978.phi001:4.23.4,Athos,['place'],267,272,https://topostext.org/place/402243LAth
1325,urn:cts:latinLit:phi0978.phi001:4.23.4,Peparethus,['place'],301,311,https://topostext.org/place/391237PPep
1326,urn:cts:latinLit:phi0978.phi001:4.23.4,Athos,['place'],383,388,https://topostext.org/place/402243LAth
1327,urn:cts:latinLit:phi0978.phi001:4.23.4,Sciathus,['place'],404,412,https://topostext.org/place/392235PSki
1328,urn:cts:latinLit:phi0978.phi001:4.23.4,Imbros,['place'],444,450,https://topostext.org/place/402259PImb
1329,urn:cts:latinLit:phi0978.phi001:4.23.4,Mastusia,['place'],553,561,https://topostext.org/place/401262LMas
1330,urn:cts:latinLit:phi0978.phi001:4.23.4,Chersonesus,['place'],570,581,https://topostext.org/place/403265LChe
1331,urn:cts:latinLit:phi0978.phi001:4.23.4,Lemnos,['place'],722,728,https://topostext.org/place/399253ILem
1332,urn:cts:latinLit:phi0978.phi001:4.23.4,Athos,['place'],755,760,https://topostext.org/place/402243LAth
1333,urn:cts:latinLit:phi0978.phi001:4.23.4,Hephaestia,['place'],831,841,https://topostext.org/place/400253PHep
1334,urn:cts:latinLit:phi0978.phi001:4.23.4,Myrina,['place'],846,852,https://topostext.org/place/399251PMyr
1335,urn:cts:latinLit:phi0978.phi001:4.23.4,Athos,['place'],895,900,https://topostext.org/place/402243LAth
1336,urn:cts:latinLit:phi0978.phi001:4.23.4,Thasos,['place'],957,963,https://topostext.org/place/408247PTha
1337,urn:cts:latinLit:phi0978.phi001:4.23.4,Lemnos,['place'],1018,1024,https://topostext.org/place/399253ILem
