reference,tagged_entity,start_pos,topostext_id
8.50.1,Cilicia,2285,370340RCil
8.50.1,Cyprus,2296,350330RCyp
8.50.2,Phasis,63,422417WPha
8.51.1,India,88,300740RInd
8.52.1,Scythia,16,475310RSky
8.53.1,India,29,300740RInd
8.55.1,Black Sea,16,435335WPon
8.55.1,Egypt,683,271307REgy
8.59.1,Balearic Islands,486,397032IGym
8.59.1,Alps,897,441073LAlp
8.59.1,Velitrae,950,417128UVel
8.59.1,Astypalaea,1040,365264PAst
8.60.1,Arabia,114,280400RAra
8.60.1,India,168,300740RInd
8.61.1,Epirus,320,395205REpe
8.61.1,Colophon,571,381272PCol
8.61.1,Bithynia,1198,405295RBit
8.61.1,Rome,1434,419125PRom
8.61.1,Placentia,1572,450097UPla
8.61.1,Tiber,2263,419125WTib
8.61.2,Nile,1336,312301WNil
8.61.2,India,1483,300740RInd
8.61.2,Albania,1502,407465RAlb
8.64.1,Thebes,629,383233PThe
8.64.1,Temple,1120,419125SVeG
8.64.1,Akragas,1268,373136PAkr
8.64.1,Reate,1841,424129URea
8.64.1,Sybaris,2131,397165PSyb
8.65.1,Capitol,1000,419125SCap
8.65.1,Veii,1165,420124UVei
8.65.1,Veii,1233,420124UVei
8.65.2,Circus,434,419125BCiM
8.65.2,Circus,536,419125BCiM
8.66.1,Opus,369,386230POpo
8.67.1,Lusitania,20,390-83RLus
8.67.1,Olisipo,66,387000UOli
8.67.1,Tagus,88,390-89WTag
8.68.1,Italy,363,406163RIta
8.68.1,Black Sea,464,435335WPon
8.68.1,Celtiberia,2055,403-29RCel
8.69.1,Cappadocia,1587,388350RCap
8.69.1,Phrygia,2111,400310RPhr
8.69.1,Lycaonia,2123,375324RLyk
8.69.1,Athens,2264,380237PAth
8.70.1,Epirus,147,395205REpe
8.70.2,Rome,816,419125PRom
8.71.1,Egypt,3,271307REgy
8.71.1,Memphis,623,298313PMem
8.71.1,Memphis,1517,298313PMem
8.71.1,Nile,1549,312301WNil
8.73.1,Italy,76,406163RIta
8.73.1,Miletus,174,375273PMil
8.73.1,Taranto,322,405172PTar
8.73.1,Po,462,450120WEri
8.73.1,Pollentia,803,447079UPol
8.73.1,Alps,822,441073LAlp
8.73.1,Baetica,881,372-56RBae
8.73.1,Taranto,914,405172PTar
8.73.1,Lusitania,1155,390-83RLus
8.73.1,Narbonne,1274,432030UNar
8.73.1,Egypt,1296,271307REgy
8.74.1,Babylon,1409,325444UBab
8.74.1,Alexandria,1533,312299PAle
8.75.1,Syria,183,355390RSyr
8.75.2,Corsica,30,420090IKyr
8.75.2,Ethiopia,497,130350REth
8.75.2,Ethiopia,519,130350REth
8.76.1,Cilicia,2029,370340RCil
8.76.1,Syrtes,2045,314186WSyr
8.78.3,India,342,300740RInd
8.78.3,Arabia,578,280400RAra
8.79.1,Alps,1304,441073LAlp
8.80.1,Ethiopia,1241,130350REth
8.81.1,Alps,45,441073LAlp
8.81.1,Balearic Islands,419,397032IGym
8.82.1,Lanuvium,505,417127ULan
8.82.1,Cyrene,657,328219PCyr
8.82.1,Casilinum,1174,411142UCas
8.83.1,Italy,206,406163RIta
8.83.1,Lycia,280,365295RLyc
8.83.1,Cappadocia,382,388350RCap
8.83.1,Cilicia,398,370340RCil
8.83.1,Hellespont,424,402264WHel
8.83.1,Pordoselene,615,393267PPor
8.83.1,Boeotia,669,384233RBoi
8.83.1,Orchomenus,725,377223POrc
8.83.1,Lebadeia,764,384229PLeb
8.83.1,Ithaca,938,383207IIth
8.83.1,Iviza,1012,389014IPit
8.83.1,Balearic Islands,1042,397032IGym
8.83.1,Cyrene,1094,328219PCyr
8.83.1,Seriphos,1252,372245PSer
8.83.1,Thessaly,1375,394223RThs
8.83.1,Italy,1415,406163RIta
8.83.1,Apennines,1499,425136LApe
8.83.1,Olympus,1607,401224LOly
8.83.1,Macedon,1618,408225RMak
8.83.1,Crete,1648,352252IKre
8.83.1,Crete,1666,352252IKre
8.84.1,Tiryns,115,376228PTir
8.84.1,Syria,185,355390RSyr
8.84.1,Euphrates,230,353403WEup
8.84.1,Latmos,597,375276LLat
9.2.1,Ganges,239,38898WGan
9.2.1,Red Sea,992,195390WEry
9.3.1,Cadiz,246,365-063PGad
9.4.1,Olisipo,16,387000UOli
9.4.1,Cadiz,754,365-063PGad
9.4.1,Lugdunum,1098,458048ULug
9.4.1,Cadiz,1428,365-063PGad
9.4.1,Jaffa,1677,320348UJop
9.4.1,Judaea,1686,316353UIud
9.4.1,Rome,1706,419125PRom
9.4.1,India,1834,300740RInd
9.5.1,Cadiz,86,365-063PGad
9.5.1,Ostia,1407,418123UOst
9.8.1,Lucrine Lake,474,408141WLuc
9.8.1,Baiae,575,408141PBai
9.8.1,Pozzuoli,603,408141PDik
9.8.1,Pozzuoli,1226,408141PDik
9.8.1,Hippo Diarrhytus,1512,373099UHiD
9.8.1,Hippo,2105,373099UHiD
9.8.1,Iasus,2202,373276UIas
9.8.1,Babylon,2449,325444UBab
9.8.1,Iasus,2572,373276UIas
9.8.1,Naupactus,2908,384218UNau
9.8.1,Taranto,2991,405172PTar
9.8.1,Taenarum,3419,364225STai
9.9.1,Narbonne,43,432030UNar
9.12.1,Red Sea,188,195390WEry
9.12.1,Eleutherus,1248,346360WEle
9.17.1,Nile,193,312301WNil
9.17.1,Rhine,215,507071WRhi
9.17.1,Po,242,450120WEri
9.17.1,Danube,804,442277WIst
9.17.1,Dnieper,951,470320WBor
9.17.1,Ganges,967,38898WGan
9.17.1,India,977,300740RInd
9.18.1,Black Sea,72,435335WPon
9.19.1,Black Sea,66,435335WPon
9.19.1,Black Sea,297,435335WPon
9.20.1,Black Sea,43,435335WPon
9.20.1,Bosphorus,302,411291WBos
9.20.1,Propontis,324,408280WPro
9.20.1,Black Sea,343,435335WPon
9.20.1,Chalcedon,526,410290PCha
9.20.1,Byzantium,650,410290UByz
9.20.1,Horn,740,410290WKer
9.20.1,Byzantium,779,410290UByz
9.20.1,Chalcedon,823,410290PCha
9.20.1,Black Sea,951,435335WPon
9.20.1,Byzantium,1029,410290UByz
9.20.1,Propontis,1495,408280WPro
9.20.1,Black Sea,1526,435335WPon
9.20.1,Aegean,1804,381253WAeg
9.20.1,Black Sea,1834,435335WPon
9.20.1,Danube,2072,442277WIst
9.20.1,Adriatic,2139,421170WAdr
9.25.1,Dardanelles,434,402264WHel
9.26.1,Phoenicia,170,335354RPho
9.26.1,Narbonne,203,432030UNar
9.29.1,Lectum,233,395261LLek
9.29.1,Troad,247,399263RTro
9.29.1,Tiber,453,419125WTib
9.29.1,Campania,476,411146RCam
9.29.1,Italy,640,406163RIta
9.29.1,Rome,865,419125PRom
9.29.1,Raetia,981,469105RRae
9.29.1,Alps,1003,441073LAlp
9.31.1,Red Sea,683,195390WEry
9.32.1,Egypt,109,271307REgy
9.32.1,Cadiz,166,365-063PGad
9.32.1,Iviza,211,389014IPit
9.32.1,Aquitaine,353,450010RAqu
9.33.1,Italy,230,406163RIta
9.33.1,Alps,255,441073LAlp
9.33.1,Como,267,45891UCom
9.34.1,Arcadia,0,375223RArk
9.35.1,India,149,300740RInd
9.38.1,Verona,458,454110UVer
9.41.1,Cnidus,1145,367274PKni
9.48.1,Baetica,450,372-56RBae
9.48.1,Carteia,1698,362000UCar
9.49.1,Dardanelles,49,402264WHel
9.51.1,Phoenicia,202,335354RPho
9.51.1,Black Sea,679,435335WPon
9.51.2,Torone,373,400239PTor
9.54.1,Ceylon,418,073805ITap
9.54.1,Arabia,544,280400RAra
9.54.1,Red Sea,578,195390WEry
9.56.1,Red Sea,581,195390WEry
9.56.2,Bosphorus,98,411291WBos
9.56.2,Acarnania,171,388210RAka
9.56.2,Rome,500,419125PRom
9.56.2,Acarnania,533,388210RAka
9.56.2,Actium,653,390208SAkt
9.56.2,Mauretania,703,350000RMau
9.57.1,Britain,487,530-15IBri
9.58.1,Pantheon,3296,419125SPan
9.58.1,Rome,3308,419125PRom
9.59.1,Rome,118,419125PRom
9.59.2,Rome,53,419125PRom
9.59.2,Alexandria,81,312299PAle
9.60.2,Tyre,863,333352PTyr
9.60.2,Meninx,892,338109IMen
9.60.2,Sparta,977,371224PSpa
9.60.2,Rome,1015,419125PRom
9.63.1,Rome,35,419125PRom
9.63.1,Taranto,487,405172PTar
9.65.1,Galatia,1115,401330RGal
9.65.1,Augusta Emerita,1217,389000UAug
9.65.1,Lusitania,1236,390-83RLus
9.69.1,Torone,625,400239PTor
9.69.1,Lycia,940,365295RLyc
9.69.1,Dardanelles,1023,402264WHel
9.69.1,Malea,1070,364232LMal
9.78.1,Campania,80,411146RCam
9.78.1,Naples,102,408142PNea
9.79.1,Baiae,65,408141PBai
9.79.1,Tiber,516,419125WTib
9.79.1,Ravenna,557,444122PRav
9.79.1,Sicily,577,376145RSic
9.79.1,Rhodes,597,364282IRho
9.79.1,Britain,708,530-15IBri
9.79.1,Lucrine Lake,801,408141WLuc
9.79.1,Italy,880,406163RIta
9.79.1,Brindisi,890,406179PBru
9.79.1,Lake Lucrinus,1021,408141WLuc
9.79.1,Brindisi,1080,406179PBru
9.80.1,Naples,300,408142PNea
9.81.1,Baiae,408,408141PBai
9.82.1,Reate,267,424129URea
9.83.1,Babylon,138,325444UBab
9.83.1,Heraclea,573,413314PHer
9.83.1,Cromna,586,418327UKro
9.83.1,Black Sea,618,435335WPon
9.83.1,Heraclea,949,413314PHer
9.83.1,Lycus,986,408365WLyk
9.83.1,Black Sea,1314,435335WPon
9.83.1,Paphlagonia,1581,410300RPap
9.84.1,Nile,72,312301WNil
9.85.1,Swallow Islands,128,362304IChe
9.85.1,Taurus,178,370332LTau
10.1.1,Ethiopia,142,130350REth
10.2.1,Ethiopia,14,130350REth
10.2.1,Arabia,111,280400RAra
10.2.1,Arabia,753,280400RAra
10.2.1,Egypt,1680,271307REgy
10.2.1,Rome,1768,419125PRom
10.2.1,Comitium,1848,419125SCmt
10.6.1,Sestos,15,402264USes
10.8.1,Rome,363,419125PRom
10.10.1,Thrace,19,410265RThr
10.10.1,Amphipolis,38,408238PAmp
10.10.1,Maeotic,475,460370WMai
10.12.1,Olympia,239,376216SOly
10.14.1,Athens,479,380237PAth
10.15.1,Crannon,355,395223UKra
10.15.1,Thessaly,366,394223RThs
10.15.3,Egypt,407,271307REgy
10.15.3,Peloponnese,711,375222RPel
10.15.3,Attica,727,379239RAtt
10.16.1,Hister,761,442277WIst
10.16.1,Capitol,832,419125SCap
10.20.1,Latium,878,417129RLat
10.23.1,Rome,20,419125PRom
10.24.1,Rhodes,1390,364282IRho
10.24.1,Tanagra,1400,383236PTan
10.24.1,Melos,1431,367244PMel
10.24.1,Chalcidice,1441,405233RCha
10.25.1,Pergamum,247,391272PPer
10.25.1,Rimini,450,441126UAri
10.26.1,Capitol,76,419125SCap
10.26.1,Aegium,301,383221PAig
10.27.1,Rome,793,419125PRom
10.28.1,Syria,12,355390RSyr
10.28.1,Commagene,25,380387RCom
10.29.1,Britain,104,530-15IBri
10.29.1,Alps,559,441073LAlp
10.30.1,Black Sea,962,435335WPon
10.30.1,Carambis,1056,420334UKar
10.31.1,Thessaly,1225,394223RThs
10.34.1,Thebes,330,383233PThe
10.34.1,Bizye,391,416278UBiz
10.34.1,Thrace,400,410265RThr
10.34.1,Volaterrae,469,434109UVol
10.34.1,Rome,572,419125PRom
10.37.1,Ethiopia,54,130350REth
10.37.1,Troy,66,400262UIli
10.37.1,Ethiopia,245,130350REth
10.38.1,Boeotia,19,384233RBoi
10.40.1,Egypt,19,271307REgy
10.41.1,Crete,170,352252IKre
10.41.1,Rhodes,691,364282IRho
10.41.1,Italy,726,406163RIta
10.41.1,Po,745,450120WEri
10.41.1,Como,766,45891UCom
10.41.1,Alps,790,441073LAlp
10.41.1,Como,1087,45891UCom
10.41.1,Taranto,1159,405172PTar
10.41.1,Apennines,1309,425136LApe
10.41.1,Rome,1323,419125PRom
10.41.1,Boeotia,1473,384233RBoi
10.41.1,Attica,1486,379239RAtt
10.41.1,Black Sea,1577,435335WPon
10.41.1,Fidenae,1626,420125UFid
10.41.1,Rome,1639,419125PRom
10.41.1,Volaterrae,1759,434109UVol
10.41.1,temple,1804,419125SHrc
10.41.1,Forum Boarium,1830,419125SFBo
10.41.1,Rome,1847,419125PRom
10.41.1,Cyrenaica,2117,328219PCyr
10.45.1,Cyllene,326,379211PKyl
10.45.1,Arcadia,337,375223RArk
10.45.1,Pelusium,411,310325UPel
10.47.1,Sicily,723,376145RSic
10.49.1,Egypt,1093,271307REgy
10.49.1,Nile,1132,312301WNil
10.49.1,Egypt,1310,271307REgy
10.49.1,Coptos,1333,259328UCop
10.50.1,Scythia,844,475310RSky
10.53.1,Modena,88,446109UMut
10.53.1,Axius,588,411225WAxi
10.53.1,Campania,756,411146RCam
10.57.1,Arelate,384,437046UAre
10.58.1,India,75,300740RInd
10.60.1,Temple,244,419125SCas
10.60.1,Rostra,469,419125BRoA
10.60.1,Carthage,1726,369103PCar
10.60.1,Numantia,1739,418000UNum
10.60.1,Rome,1929,419125PRom
10.61.1,Apulia,883,410163RApu
10.63.1,Commagene,398,380387RCom
10.64.1,Egypt,104,271307REgy
10.64.1,Italy,201,406163RIta
10.67.1,Hercynian Forest,48,484084RHer
10.67.1,Seleucia,259,331445USel
10.67.1,Colchis,330,431423RCol
10.67.1,Italy,481,406163RIta
10.68.1,Ionia,152,375275RIon
10.68.1,Alps,371,441073LAlp
10.68.1,Balearic Islands,440,397032IGym
10.68.1,Alps,554,441073LAlp
10.68.1,Alps,997,441073LAlp
10.68.1,Egypt,1060,271307REgy
10.69.1,Italy,21,406163RIta
10.69.1,Bedriacum,69,451104UBed
10.69.1,Po,92,450120WEri
10.69.1,Balearic Islands,264,397032IGym
10.70.1,Scythia,123,475310RSky
10.70.1,Ethiopia,149,130350REth
10.70.1,India,528,300740RInd
10.71.1,Delos,14,374253PDel
10.72.1,Brindisi,123,406179PBru
10.74.2,Adria,387,450121UAdr
10.74.2,Egypt,489,271307REgy
10.75.1,Egypt,1219,271307REgy
10.75.1,Syracuse,1274,371153PSyr
10.83.5,Olympia,1477,376216SOly
10.85.1,Persia,324,295540RPer
10.85.1,Troad,787,399263RTro
10.85.1,Egypt,979,271307REgy
10.93.1,Pontus,1662,435335WPon
10.96.1,Egypt,542,271307REgy
11.5.1,Italy,553,406163RIta
11.13.1,Hymettus,108,379238LHym
11.13.1,Hybla,121,376149UHyb
11.13.1,Attica,144,379239RAtt
11.13.1,Sicily,158,376145RSic
11.13.1,Calydna,219,370270IKal
11.14.1,Sicily,174,376145RSic
11.14.1,Crete,243,352252IKre
11.14.1,Cyprus,250,350330RCyp
11.15.1,Attica,1203,379239RAtt
11.15.2,Italy,1232,406163RIta
11.16.1,Rome,2135,419125PRom
11.19.1,Pontus,346,435335WPon
11.19.1,Thermodon,448,412369WThe
11.26.1,Cos,443,369273PKos
11.27.1,Cos,57,369273PKos
11.30.1,Italy,1654,406163RIta
11.30.1,Sicily,1791,376145RSic
11.30.1,Italy,1839,406163RIta
11.30.1,Pharos,1936,312299IPha
11.30.1,Egypt,1946,271307REgy
11.30.1,Scythia,1956,475310RSky
11.32.1,Cyrenae,1884,328219PCyr
11.32.1,Miletus,2058,375273PMil
11.32.1,Cephallania,2116,382206IKep
11.32.1,Reggio,2218,381156PRhe
11.32.1,Locri,2293,382162PLoc
11.34.1,Olynthus,1312,403234POly
11.34.1,Thrace,1324,410265RThr
11.35.2,India,1047,300740RInd
11.35.3,Cyrene,208,328219PCyr
11.35.3,Syria,683,355390RSyr
11.36.1,Sicily,1585,376145RSic
11.36.2,Erythrae,88,384265PEry
11.42.1,Cyprus,99,350330RCyp
11.43.1,Hypanis,10,469320WHyp
11.43.1,Black Sea,25,435335WPon
11.44.1,Stymphalus,403,379225PSty
11.45.1,Latium,252,417129RLat
11.45.1,Phrygia,1366,400310RPhr
11.47.1,Alps,201,441073LAlp
11.70.1,Paphlagonia,373,410300RPap
11.70.1,Egypt,478,271307REgy
11.71.1,Italy,301,406163RIta
11.73.1,Utica,374,371101UUti
11.73.1,Spoleto,613,427127USpo
11.73.1,Thames,1029,515003WTha
11.73.1,Chersonese,1047,403265LChe
11.73.1,Propontis,1065,408280WPro
11.74.1,Chalcis,78,385236PCha
11.74.1,Euboea,89,385239IEub
11.74.1,Naxos,127,371255INax
11.75.1,Pontus,517,435335WPon
11.75.1,Actium,1344,389207LAkt
11.77.1,Volaterrae,86,434109UVol
11.80.1,Scepsis,934,398267USke
11.97.1,Rome,56,419125PRom
11.97.1,Nemausus,155,438044UNem
11.97.1,Lesura,193,445035UXMi
11.97.1,Gabalicum,204,447033UGab
11.97.1,Alps,278,441073LAlp
11.97.1,Apennines,444,425136LApe
11.97.1,Liguria,486,443083RLig
11.97.1,Sarsina,525,439121USar
11.97.1,Etruria,597,430105RTyr
11.97.1,Liguria,609,443083RLig
11.97.1,Rome,746,419125PRom
11.103.1,Capitol,874,419125SCap
11.105.1,Egypt,451,271307REgy
11.106.1,Illyria,82,405195RIll
11.109.1,Treviri,901,498066UCol
11.112.1,Achelous,1134,383211WAch
11.112.1,Macedonia,1590,408225RMak
11.113.1,Egypt,125,271307REgy
11.115.2,Scythia,482,475310RSky
11.116.1,Pamphylia,144,370320RPam
11.116.1,Cilicia,182,370340RCil
12.1.2,Red Sea,516,195390WEry
12.2.1,Alps,1779,441073LAlp
12.2.1,Italy,1860,406163RIta
12.2.1,Rome,1962,419125PRom
12.3.1,Ionian Sea,188,408187WIon
12.3.1,Diomede,262,424163IDio
12.3.1,Sicily,303,376145RSic
12.3.1,Italy,353,406163RIta
12.3.1,Rome,454,419125PRom
12.3.1,Sicily,547,376145RSic
12.3.1,Italy,787,406163RIta
12.4.1,Rome,54,419125PRom
12.5.1,Academy,62,380237SAca
12.5.1,Athens,73,380237PAth
12.5.1,Lycia,208,365295RLyc
12.5.1,Gortyn,1686,351249UGor
12.5.1,Crete,1710,352252IKre
12.5.1,Cyprus,2019,350330RCyp
12.5.1,Crete,2075,352252IKre
12.5.1,Crete,2554,352252IKre
12.5.1,Italy,2565,406163RIta
12.5.1,Rome,2616,419125PRom
12.5.1,Italy,2728,406163RIta
12.5.1,Italy,2777,406163RIta
12.7.2,Media,937,355480RMed
12.7.2,Persia,947,295540RPer
12.8.1,India,149,300740RInd
12.8.1,India,181,300740RInd
12.8.1,Ethiopia,344,130350REth
12.8.1,Persia,421,295540RPer
12.8.1,Thurii,780,397164PTho
12.8.1,Italy,790,406163RIta
12.8.1,Po,962,450120WEri
12.8.1,Ethiopia,1002,130350REth
12.8.1,Syene,1125,241329USye
12.8.1,Meroe,1164,169337UMer
12.9.1,Rome,23,419125PRom
12.9.1,India,494,300740RInd
12.10.1,India,3,300740RInd
12.13.1,Bactria,273,340670RBac
12.14.1,India,18,300740RInd
12.14.1,Caucasus,228,433424LCau
12.14.2,Arabia,193,280400RAra
12.14.2,Cave-dweller Country,204,195372RTro
12.14.2,India,842,300740RInd
12.14.2,Italy,1117,406163RIta
12.15.1,India,17,300740RInd
12.15.1,Pelion,630,394230LPel
12.15.1,India,863,300740RInd
12.16.1,India,32,300740RInd
12.17.1,India,51,300740RInd
12.18.1,India,19,300740RInd
12.18.1,Hyrcania,771,370546RHyr
12.19.1,India,10,300740RInd
12.19.1,Arabia,658,280400RAra
12.19.1,India,669,300740RInd
12.19.1,Media,688,355480RMed
12.19.1,Babylon,698,325444UBab
12.19.1,Media,754,355480RMed
12.20.1,Persia,39,295540RPer
12.20.1,Red Sea,54,195390WEry
12.22.1,India,270,300740RInd
12.22.1,India,430,300740RInd
12.24.1,Arabia,43,280400RAra
12.25.1,India,3,300740RInd
12.25.1,Indus,244,254683WInd
12.26.1,Ganges,509,38898WGan
12.27.1,Pontus,332,435335WPon
12.27.1,Phrygia,357,400310RPhr
12.27.1,Illyricum,382,405195RIll
12.27.1,Thrace,553,410265RThr
12.28.1,Armenia,642,397443RArm
12.28.1,Media,676,355480RMed
12.28.1,Pontus,689,435335WPon
12.29.1,Arabia,148,280400RAra
12.30.1,Arabia,115,280400RAra
12.30.1,Arabia,211,280400RAra
12.30.1,Cave-dweller Country,286,195372RTro
12.30.1,Arabia,330,280400RAra
12.30.1,Arabia,386,280400RAra
12.31.1,Arabia,112,280400RAra
12.31.1,Rome,136,419125PRom
12.31.1,Arabia,762,280400RAra
12.31.1,Carmania,976,300570RKar
12.31.1,Egypt,992,271307REgy
12.31.1,Sardis,1271,385280PSar
12.31.1,Rome,1378,419125PRom
12.31.1,Arabia,1388,280400RAra
12.31.1,Rome,1551,419125PRom
12.32.1,Alexandria,1156,312299PAle
12.32.2,Arabia,1287,280400RAra
12.32.3,Gaza,777,315344UGaz
12.32.3,Judea,785,316353UIud
12.33.1,Arabia,210,280400RAra
12.33.1,Cave-dwellers' Country,362,195372RTro
12.35.2,India,676,300740RInd
12.35.2,India,750,300740RInd
12.36.1,India,91,300740RInd
12.36.1,Arabia,105,280400RAra
12.36.1,Pontus,478,435335WPon
12.36.1,Chios,570,384261PChi
12.37.1,Arabia,724,280400RAra
12.37.1,Syria,745,355390RSyr
12.37.1,Cyprus,993,350330RCyp
12.37.1,Cyprus,1393,350330RCyp
12.37.2,Cyprus,30,350330RCyp
12.37.3,Egypt,71,271307REgy
12.38.1,Arabia,3,280400RAra
12.38.2,Arabia,28,280400RAra
12.38.2,Arabia,186,280400RAra
12.40.1,Carmania,22,300570RKar
12.40.1,Carrhae,381,369390UCar
12.40.1,Carrhae,436,369390UCar
12.40.1,Palestine,520,320350RPal
12.40.1,Syria,533,355390RSyr
12.40.1,Charax,598,309476UCha
12.40.1,Syria,773,355390RSyr
12.40.1,Egypt,782,271307REgy
12.40.1,Syria,957,355390RSyr
12.41.1,Arabia,62,280400RAra
12.41.1,Arabia,483,280400RAra
12.41.1,India,1176,300740RInd
12.42.1,Arabia,957,280400RAra
12.42.1,Ethiopia,1156,130350REth
12.42.4,Capitol,664,419125SCap
12.42.4,Palatine,770,419125LPal
12.43.1,Rhine,1923,507071WRhi
12.46.1,Cave-dweller Country,4,195372RTro
12.46.1,Thebaid,33,262327UThe
12.46.1,Arabia,45,280400RAra
12.46.1,Judea,71,316353UIud
12.46.1,Egypt,82,271307REgy
12.46.1,Arabia,406,280400RAra
12.46.1,Thebaid,475,262327UThe
12.47.1,Egypt,25,271307REgy
12.48.1,Arabia,37,280400RAra
12.48.1,Syria,74,355390RSyr
12.48.1,Lebanon,211,339358LLib
12.48.1,Lebanon,269,339358LLib
12.48.1,Campania,1383,411146RCam
12.49.1,Ethiopia,31,130350REth
12.50.1,Cyrenaica,60,328219PCyr
12.50.1,Egypt,223,271307REgy
12.51.1,Egypt,16,271307REgy
12.51.1,Canopus,290,313300UCan
12.51.1,Nile,318,312301WNil
12.51.1,Ascalon,343,317345UAsh
12.51.1,Judea,354,316353UIud
12.51.1,Cyprus,400,350330RCyp
12.51.1,Italy,505,406163RIta
12.53.1,Egypt,24,271307REgy
12.54.1,Judea,102,316353UIud
12.54.1,Rome,529,419125PRom
12.54.2,Judea,1967,316353UIud
12.54.2,Petra,2577,303254UPet
12.54.2,Cyprus,3502,350330RCyp
12.55.1,Syria,14,355390RSyr
12.55.1,Phoenicia,27,335354RPho
12.55.1,Judea,48,316353UIud
12.55.1,Gabala,88,353359UGab
12.55.1,Marathus,99,348359UMar
12.55.1,Casius,118,360360LKas
12.55.1,Seleucia,128,361359USel
12.55.1,Pisidia,526,370306RPis
12.55.1,Side,535,368314PSid
12.55.1,Cyprus,541,350330RCyp
12.55.1,Cilicia,552,370340RCil
12.55.1,Crete,575,352252IKre
12.55.1,Amanus,614,371366LAma
12.55.1,Syria,624,355390RSyr
12.55.1,Pamphylia,1058,370320RPam
12.56.1,Amanus,56,371366LAma
12.57.1,Syria,57,355390RSyr
12.57.1,Psophis,134,379219PPso
12.57.1,Arcadia,145,375223RArk
12.57.1,Erymanthus,177,378218WEry
12.57.1,Macedonia,210,408225RMak
12.59.1,Egypt,148,271307REgy
12.59.1,India,228,300740RInd
12.61.1,Cnidus,130,367274PKni
12.61.1,Caria,140,370287RKar
12.61.1,Lycia,242,365295RLyc
12.61.1,Parapotamia,543,386228PPar
12.61.1,Antiochia,577,362362PAnt
12.61.1,Laodicea,591,378291PLao
12.61.1,Syria,603,355390RSyr
12.61.1,Media,651,355480RMed
12.61.1,Cyprus,758,350330RCyp
13.1.2,Delos,384,374253PDel
13.1.2,Mendes,432,310315UMen
13.1.2,Corinth,654,379229PKor
13.1.2,Cyzicus,724,404279UCyz
13.1.2,Phaselis,774,365306PPha
13.1.2,Naples,832,408142PNea
13.1.2,Capua,840,411143PCap
13.1.2,Praeneste,850,418129UPra
13.1.2,Soli,881,367345PSol
13.1.2,Cilicia,889,370340RCil
13.1.2,Rhodes,963,364282IRho
13.1.2,Cyprus,997,350330RCyp
13.1.2,Adramytteum,1044,395269Uadr
13.1.2,Cos,1087,369273PKos
13.1.2,Cyprus,1176,350330RCyp
13.1.2,Egypt,1214,271307REgy
13.1.2,Mendes,1246,310315UMen
13.1.2,Phoenicia,1311,335354RPho
13.1.2,Egypt,1391,271307REgy
13.1.2,Athens,1398,380237PAth
13.1.2,Tarsus,1530,369349UTar
13.2.2,Mendes,136,310315UMen
13.2.2,Egypt,271,271307REgy
13.2.2,Cyprus,1203,350330RCyp
13.2.2,Mitylene,1217,391265PMyt
13.2.2,Sidon,1968,336354PSid
13.2.2,Egypt,1995,271307REgy
13.2.4,Cyzicus,153,404279UCyz
13.2.5,Mendes,1002,310315UMen
13.2.7,Parthia,89,370585RPar
13.2.7,Italy,445,406163RIta
13.2.7,Illyria,541,405195RIll
13.5.1,Rome,71,419125PRom
13.5.1,Salerno,628,407148USal
13.6.1,Egypt,18,271307REgy
13.6.1,Campania,114,411146RCam
13.6.1,Judea,170,316353UIud
13.6.1,Italy,330,406163RIta
13.6.1,Italy,779,406163RIta
13.7.2,Cyprus,1315,350330RCyp
13.7.2,Cyprus,1398,350330RCyp
13.7.2,Arabia,1585,280400RAra
13.8.1,Syria,1216,355390RSyr
13.8.1,Egypt,1226,271307REgy
13.8.1,Crete,1263,352252IKre
13.8.1,Cyprus,1364,350330RCyp
13.8.1,Syria,1372,355390RSyr
13.8.1,Egypt,1382,271307REgy
13.9.1,Persia,105,295540RPer
13.9.1,Crete,630,352252IKre
13.9.1,Sicily,654,376145RSic
13.9.1,Persia,1384,295540RPer
13.9.1,Babylon,1414,325444UBab
13.9.1,Persia,1523,295540RPer
13.9.2,Ethiopia,1106,130350REth
13.9.2,Judea,1487,316353UIud
13.9.2,Jericho,1590,318354UHie
13.9.2,Archelais,1640,320355UArc
13.9.2,Phasaelis,1654,320354UPha
13.9.3,Thebaid,299,262327UThe
13.9.3,Arabia,311,280400RAra
13.9.3,Ethiopia,477,130350REth
13.9.3,Thebaid,941,262327UThe
13.9.4,Phoenicia,129,335354RPho
13.9.4,Cilicia,143,370340RCil
13.9.4,Judea,661,316353UIud
13.9.4,Egypt,717,271307REgy
13.9.4,Cyprus,724,350330RCyp
13.9.4,Syria,732,355390RSyr
13.9.4,Seleucia,742,331445USel
13.10.1,Syria,216,355390RSyr
13.10.1,Damascus,323,335363UDam
13.10.1,Italy,369,406163RIta
13.10.1,Egypt,379,271307REgy
13.11.1,Phoenicia,0,335354RPho
13.11.1,shrine,856,419125SApo
13.11.1,Rome,866,419125PRom
13.11.1,Seleucia,895,361359USel
13.11.1,Arcadia,968,375223RArk
13.11.1,Phrygia,992,400310RPhr
13.12.1,Ida,332,397268LIda
13.12.1,Troad,343,399263RTro
13.12.1,Macedonia,356,408225RMak
13.12.1,Damascus,412,335363UDam
13.12.1,Syria,424,355390RSyr
13.13.1,Syria,29,355390RSyr
13.14.1,Egypt,0,271307REgy
